empleado_id,empresa_id,genero,edad,experiencia,antiguedad,departamento,seniority,modalidad,salario
EMP_00581,EMP_030,Hombre,51,27.8,4.7,Administración,Mid,Presencial,30k-45k
EMP_00582,EMP_029,Hombre,40,16.4,3.0,QA,Mid,Híbrido,30k-45k
EMP_00583,EMP_011,Mujer,43,23.1,4.7,RRHH,Mid,Híbrido,30k-45k
EMP_00584,EMP_000,Mujer,59,38.1,2.0,Producto,Senior,Híbrido,45k-60k
EMP_00585,EMP_006,Hombre,40,15.7,2.6,Marketing,Junior,Híbrido,<30k
EMP_00586,EMP_008,Mujer,54,31.8,2.8,QA,Mid,Presencial,30k-45k
EMP_00587,EMP_021,Hombre,49,27.4,4.2,QA,Mid,Híbrido,30k-45k
EMP_00588,EMP_003,Hombre,38,15.9,7.5,UX/UI,Mid,Presencial,30k-45k
EMP_00589,EMP_008,Mujer,48,27.7,4.8,Finanzas,Lead,Híbrido,>60k
EMP_00590,EMP_002,Hombre,47,22.5,3.7,Producto,Junior,Presencial,<30k
EMP_00591,EMP_005,Hombre,31,9.3,0.0,Desarrollo,Junior,Híbrido,<30k
EMP_00592,EMP_041,Mujer,40,17.1,0.0,Marketing,Junior,Remoto,<30k
EMP_00593,EMP_016,Mujer,26,3.3,3.8,QA,Mid,Híbrido,30k-45k
EMP_00594,EMP_023,Mujer,42,17.7,0.0,RRHH,Junior,Híbrido,<30k
EMP_00595,EMP_018,Hombre,27,4.0,3.3,Producto,Mid,Híbrido,30k-45k
EMP_00596,EMP_000,Mujer,56,37.3,2.1,DevOps,Mid,Híbrido,30k-45k
EMP_00597,EMP_027,Mujer,27,4.5,1.0,Ventas,Junior,Híbrido,<30k
EMP_00598,EMP_005,Hombre,41,19.7,3.2,UX/UI,Mid,Híbrido,30k-45k
EMP_00599,EMP_001,Mujer,51,30.8,1.6,UX/UI,Junior,Híbrido,<30k
EMP_00600,EMP_005,Mujer,31,10.8,1.4,QA,Junior,Híbrido,<30k
EMP_00601,EMP_045,Hombre,46,22.9,3.0,QA,Mid,Híbrido,30k-45k
EMP_00602,EMP_044,Hombre,41,21.1,7.1,UX/UI,Senior,Híbrido,45k-60k
EMP_00603,EMP_048,Hombre,42,15.2,4.8,Producto,Junior,Híbrido,<30k
EMP_00604,EMP_017,Hombre,28,5.7,2.5,Producto,Mid,Híbrido,30k-45k
EMP_00605,EMP_034,Mujer,53,31.5,3.2,Producto,Mid,Presencial,30k-45k
EMP_00606,EMP_028,Hombre,36,13.5,4.9,Finanzas,Junior,Híbrido,<30k
EMP_00607,EMP_022,Mujer,47,21.9,1.9,Marketing,Junior,Híbrido,<30k
EMP_00608,EMP_004,Mujer,58,33.8,4.1,Ventas,Mid,Híbrido,30k-45k
EMP_00609,EMP_021,Hombre,45,20.5,0.9,Marketing,Senior,Híbrido,45k-60k
EMP_00610,EMP_048,Hombre,42,16.8,5.3,UX/UI,Mid,Remoto,30k-45k
EMP_00611,EMP_021,Mujer,54,31.1,1.9,Data & IA,Mid,Remoto,30k-45k
EMP_00612,EMP_003,Hombre,28,6.9,6.8,QA,Mid,Remoto,30k-45k
EMP_00613,EMP_040,Mujer,45,22.4,3.3,Desarrollo,Junior,Remoto,<30k
EMP_00614,EMP_038,Hombre,43,25.3,4.9,Producto,Junior,Presencial,<30k
EMP_00615,EMP_046,Mujer,27,4.5,5.3,Finanzas,Senior,Híbrido,45k-60k
EMP_00616,EMP_000,Hombre,26,3.1,7.0,DevOps,Junior,Híbrido,<30k
EMP_00617,EMP_009,Hombre,43,22.9,1.6,Administración,Junior,Presencial,<30k
EMP_00618,EMP_034,Mujer,59,36.6,5.7,Finanzas,Mid,Híbrido,30k-45k
EMP_00619,EMP_030,Hombre,53,29.6,2.0,UX/UI,Senior,Híbrido,45k-60k
EMP_00620,EMP_037,Hombre,25,3.2,6.2,Data & IA,Senior,Híbrido,45k-60k
EMP_00621,EMP_020,Mujer,42,18.1,3.9,QA,Mid,Híbrido,30k-45k
EMP_00622,EMP_007,Mujer,35,12.4,0.0,QA,Junior,Híbrido,<30k
EMP_00623,EMP_017,Hombre,49,26.9,1.5,QA,Mid,Híbrido,30k-45k
EMP_00624,EMP_010,Mujer,29,5.5,0.0,QA,Mid,Remoto,30k-45k
EMP_00625,EMP_042,Hombre,56,34.6,1.5,Ventas,Junior,Híbrido,<30k
EMP_00626,EMP_008,Mujer,46,22.4,2.6,RRHH,Junior,Presencial,<30k
EMP_00627,EMP_026,Mujer,26,0.3,3.4,Data & IA,Lead,Híbrido,>60k
EMP_00628,EMP_027,Mujer,49,25.4,4.9,Desarrollo,Junior,Presencial,<30k
EMP_00629,EMP_008,Mujer,29,6.1,5.6,QA,Junior,Remoto,<30k
EMP_00630,EMP_045,Hombre,39,18.0,1.3,Marketing,Senior,Híbrido,45k-60k
EMP_00631,EMP_037,Mujer,33,11.8,0.8,Finanzas,Mid,Remoto,30k-45k
EMP_00632,EMP_025,Hombre,24,7.1,3.4,Producto,Junior,Remoto,<30k
EMP_00633,EMP_017,Hombre,29,7.6,4.5,Producto,Junior,Híbrido,<30k
EMP_00634,EMP_005,Hombre,58,40.1,0.9,Producto,Senior,Presencial,45k-60k
EMP_00635,EMP_018,Mujer,40,18.4,3.5,Data & IA,Junior,Presencial,<30k
EMP_00636,EMP_026,Hombre,37,15.0,3.6,QA,Mid,Híbrido,30k-45k
EMP_00637,EMP_010,Hombre,42,18.2,5.3,RRHH,Lead,Remoto,>60k
EMP_00638,EMP_036,Mujer,49,26.6,5.0,QA,Lead,Presencial,>60k
EMP_00639,EMP_012,Mujer,48,24.8,3.6,Administración,Junior,Híbrido,<30k
EMP_00640,EMP_014,Hombre,25,4.2,3.7,Producto,Mid,Híbrido,30k-45k
EMP_00641,EMP_046,Hombre,26,5.0,2.5,DevOps,Mid,Híbrido,30k-45k
EMP_00642,EMP_002,Hombre,27,3.0,5.3,RRHH,Mid,Remoto,30k-45k
EMP_00643,EMP_025,Hombre,32,10.6,4.5,UX/UI,Junior,Híbrido,<30k
EMP_00644,EMP_020,Hombre,30,7.8,0.0,QA,Senior,Híbrido,45k-60k
EMP_00645,EMP_020,Mujer,24,2.1,5.1,Ventas,Lead,Remoto,>60k
EMP_00646,EMP_016,Hombre,42,18.8,6.3,Ventas,Junior,Híbrido,<30k
EMP_00647,EMP_045,Hombre,55,31.7,0.0,Ventas,Junior,Híbrido,<30k
EMP_00648,EMP_003,Hombre,32,12.4,6.0,Finanzas,Junior,Híbrido,<30k
EMP_00649,EMP_008,Mujer,43,22.6,4.2,Desarrollo,Junior,Híbrido,<30k
EMP_00650,EMP_047,Mujer,51,29.1,3.3,Desarrollo,Junior,Híbrido,<30k
EMP_00651,EMP_025,Hombre,41,18.0,3.6,Ventas,Senior,Presencial,45k-60k
EMP_00652,EMP_014,Hombre,56,33.1,3.4,QA,Junior,Presencial,<30k
EMP_00653,EMP_005,Mujer,27,4.2,4.0,Marketing,Junior,Remoto,<30k
EMP_00654,EMP_024,Hombre,29,8.7,2.2,Administración,Lead,Híbrido,>60k
EMP_00655,EMP_046,Mujer,59,35.8,2.6,Administración,Lead,Híbrido,>60k
EMP_00656,EMP_047,Hombre,35,12.6,3.6,UX/UI,Mid,Híbrido,30k-45k
EMP_00657,EMP_003,Hombre,30,9.3,5.2,Ventas,Mid,Presencial,30k-45k
EMP_00658,EMP_002,Mujer,39,18.7,3.7,Desarrollo,Mid,Híbrido,30k-45k
EMP_00659,EMP_028,Hombre,48,24.1,3.3,Administración,Lead,Presencial,>60k
EMP_00660,EMP_007,Hombre,59,35.9,0.4,Producto,Junior,Híbrido,<30k
EMP_00661,EMP_041,Mujer,56,36.6,2.2,Producto,Senior,Remoto,45k-60k
EMP_00662,EMP_044,Hombre,41,18.9,2.4,QA,Mid,Híbrido,30k-45k
EMP_00663,EMP_035,Mujer,35,12.6,3.8,DevOps,Senior,Híbrido,45k-60k
EMP_00664,EMP_002,Hombre,40,19.7,4.0,RRHH,Junior,Híbrido,<30k
EMP_00665,EMP_043,Mujer,28,8.0,7.1,RRHH,Junior,Híbrido,<30k
EMP_00666,EMP_006,Mujer,40,18.7,6.7,UX/UI,Junior,Híbrido,<30k
EMP_00667,EMP_016,Hombre,38,12.2,2.4,Ventas,Junior,Híbrido,<30k
EMP_00668,EMP_000,Mujer,32,11.3,6.1,UX/UI,Mid,Presencial,30k-45k
EMP_00669,EMP_013,Hombre,25,0.6,0.5,UX/UI,Mid,Híbrido,30k-45k
EMP_00670,EMP_021,Mujer,37,16.5,1.7,Ventas,Senior,Presencial,45k-60k
EMP_00671,EMP_025,Hombre,51,25.7,2.0,QA,Mid,Presencial,30k-45k
EMP_00672,EMP_031,Mujer,42,18.5,3.1,Producto,Junior,Híbrido,<30k
EMP_00673,EMP_011,Mujer,41,18.9,0.0,QA,Mid,Híbrido,30k-45k
EMP_00674,EMP_021,Hombre,30,8.5,4.3,QA,Mid,Presencial,30k-45k
EMP_00675,EMP_004,Hombre,38,13.8,2.8,Desarrollo,Senior,Presencial,45k-60k
EMP_00676,EMP_013,Hombre,40,17.7,4.9,RRHH,Mid,Híbrido,30k-45k
EMP_00677,EMP_010,Mujer,42,22.4,6.5,UX/UI,Senior,Híbrido,45k-60k
EMP_00678,EMP_007,Hombre,50,30.8,5.2,Ventas,Junior,Híbrido,<30k
EMP_00679,EMP_001,Hombre,49,26.5,1.3,RRHH,Senior,Presencial,45k-60k
EMP_00680,EMP_033,Hombre,24,2.8,3.3,DevOps,Lead,Presencial,>60k
EMP_00681,EMP_004,Mujer,55,33.7,3.0,Producto,Mid,Presencial,30k-45k
EMP_00682,EMP_017,Mujer,29,5.8,3.4,Ventas,Senior,Remoto,45k-60k
EMP_00683,EMP_039,Mujer,46,25.6,3.4,Marketing,Mid,Híbrido,30k-45k
EMP_00684,EMP_027,Mujer,40,17.6,0.0,UX/UI,Mid,Híbrido,30k-45k
EMP_00685,EMP_010,Mujer,35,10.0,4.5,Desarrollo,Junior,Híbrido,<30k
EMP_00686,EMP_047,Hombre,34,14.3,3.2,Ventas,Junior,Híbrido,<30k
EMP_00687,EMP_000,Hombre,29,9.2,1.8,RRHH,Junior,Híbrido,<30k
EMP_00688,EMP_018,Mujer,30,6.8,4.7,Administración,Mid,Híbrido,30k-45k
EMP_00689,EMP_029,Hombre,38,15.4,1.4,Administración,Mid,Presencial,30k-45k
EMP_00690,EMP_000,Hombre,34,11.4,3.2,RRHH,Junior,Remoto,<30k
EMP_00691,EMP_020,Mujer,32,9.2,1.7,Desarrollo,Junior,Presencial,<30k
EMP_00692,EMP_015,Hombre,22,3.0,1.6,QA,Junior,Híbrido,<30k
EMP_00693,EMP_033,Hombre,29,7.5,4.0,DevOps,Senior,Remoto,45k-60k
EMP_00694,EMP_031,Hombre,33,8.6,5.1,QA,Junior,Presencial,<30k
EMP_00695,EMP_002,Hombre,47,25.3,1.8,RRHH,Mid,Presencial,30k-45k
EMP_00696,EMP_043,Mujer,39,18.6,0.6,QA,Senior,Híbrido,45k-60k
EMP_00697,EMP_020,Mujer,54,27.7,1.6,Finanzas,Mid,Remoto,30k-45k
EMP_00698,EMP_013,Mujer,40,20.3,7.4,RRHH,Mid,Remoto,30k-45k
EMP_00699,EMP_013,Hombre,54,28.7,1.2,Desarrollo,Senior,Híbrido,45k-60k
EMP_00700,EMP_005,Mujer,23,3.5,5.3,QA,Senior,Presencial,45k-60k
EMP_00701,EMP_013,Hombre,23,1.5,4.8,DevOps,Senior,Híbrido,45k-60k
EMP_00702,EMP_017,Mujer,35,14.4,3.5,Administración,Junior,Remoto,<30k
EMP_00703,EMP_001,Mujer,49,27.9,0.9,UX/UI,Mid,Híbrido,30k-45k
EMP_00704,EMP_047,Mujer,23,3.6,3.2,DevOps,Mid,Híbrido,30k-45k
EMP_00705,EMP_040,Mujer,51,25.6,1.7,Finanzas,Junior,Híbrido,<30k
EMP_00706,EMP_003,Hombre,22,0.0,1.5,Administración,Junior,Híbrido,<30k
EMP_00707,EMP_028,Mujer,58,36.3,0.9,UX/UI,Mid,Remoto,30k-45k
EMP_00708,EMP_006,Hombre,52,32.7,2.7,UX/UI,Lead,Híbrido,>60k
EMP_00709,EMP_021,Hombre,59,37.9,4.7,Producto,Lead,Híbrido,>60k
EMP_00710,EMP_002,Mujer,39,15.5,2.7,RRHH,Mid,Híbrido,30k-45k
EMP_00711,EMP_030,Mujer,30,10.0,1.7,Data & IA,Senior,Presencial,45k-60k
EMP_00712,EMP_033,Hombre,55,31.1,0.0,Finanzas,Junior,Híbrido,<30k
EMP_00713,EMP_042,Hombre,36,13.3,3.5,UX/UI,Mid,Híbrido,30k-45k
EMP_00714,EMP_020,Hombre,32,6.3,5.3,Ventas,Junior,Híbrido,<30k
EMP_00715,EMP_003,Mujer,57,36.2,0.0,UX/UI,Lead,Presencial,>60k
EMP_00716,EMP_035,Hombre,55,32.5,0.6,Administración,Mid,Híbrido,30k-45k
EMP_00717,EMP_034,Hombre,25,2.7,3.9,UX/UI,Junior,Remoto,<30k
EMP_00718,EMP_033,Mujer,31,11.6,5.8,QA,Mid,Híbrido,30k-45k
EMP_00719,EMP_013,Mujer,52,30.9,5.7,Marketing,Mid,Híbrido,30k-45k
EMP_00720,EMP_009,Mujer,59,37.2,5.4,Finanzas,Mid,Presencial,30k-45k
EMP_00721,EMP_046,Mujer,33,9.1,3.3,QA,Junior,Híbrido,<30k
EMP_00722,EMP_038,Hombre,26,1.8,3.2,DevOps,Junior,Híbrido,<30k
EMP_00723,EMP_024,Mujer,47,22.8,2.3,RRHH,Senior,Híbrido,45k-60k
EMP_00724,EMP_004,Mujer,27,4.5,6.2,QA,Mid,Remoto,30k-45k
EMP_00725,EMP_003,Hombre,51,29.1,2.9,Producto,Mid,Híbrido,30k-45k
EMP_00726,EMP_000,Hombre,58,35.8,3.5,Ventas,Mid,Híbrido,30k-45k
EMP_00727,EMP_034,Mujer,44,22.3,3.0,Finanzas,Senior,Híbrido,45k-60k
EMP_00728,EMP_013,Mujer,30,7.8,3.9,Desarrollo,Junior,Presencial,<30k
EMP_00729,EMP_005,Mujer,53,32.1,0.0,DevOps,Mid,Híbrido,30k-45k
EMP_00730,EMP_044,Hombre,58,41.3,0.0,Administración,Junior,Presencial,<30k
EMP_00731,EMP_002,Mujer,43,22.3,2.0,Finanzas,Senior,Híbrido,45k-60k
EMP_00732,EMP_049,Hombre,24,0.0,1.3,Ventas,Mid,Híbrido,30k-45k
EMP_00733,EMP_027,Hombre,42,17.5,1.3,UX/UI,Junior,Presencial,<30k
EMP_00734,EMP_020,Hombre,32,6.0,4.5,RRHH,Mid,Híbrido,30k-45k
EMP_00735,EMP_048,Mujer,49,27.6,2.3,Desarrollo,Lead,Presencial,>60k
EMP_00736,EMP_049,Hombre,57,35.6,4.8,Ventas,Junior,Híbrido,<30k
EMP_00737,EMP_024,Hombre,45,20.5,4.0,Producto,Mid,Híbrido,30k-45k
EMP_00738,EMP_035,Mujer,42,20.2,2.8,Desarrollo,Mid,Presencial,30k-45k
EMP_00739,EMP_026,Hombre,58,33.0,3.5,Finanzas,Mid,Remoto,30k-45k
EMP_00740,EMP_028,Mujer,48,26.5,3.9,RRHH,Mid,Presencial,30k-45k
EMP_00741,EMP_039,Hombre,33,9.6,3.2,UX/UI,Lead,Híbrido,>60k
EMP_00742,EMP_027,Hombre,41,18.0,2.9,Desarrollo,Mid,Presencial,30k-45k
EMP_00743,EMP_005,Hombre,27,4.8,0.7,QA,Junior,Híbrido,<30k
EMP_00744,EMP_034,Hombre,53,27.2,2.8,Administración,Mid,Remoto,30k-45k
EMP_00745,EMP_039,Mujer,57,33.2,1.7,Marketing,Junior,Híbrido,<30k
EMP_00746,EMP_003,Hombre,45,27.2,0.7,QA,Mid,Híbrido,30k-45k
EMP_00747,EMP_038,Hombre,38,18.4,2.3,UX/UI,Senior,Híbrido,45k-60k
EMP_00748,EMP_031,Mujer,25,2.8,5.8,Administración,Mid,Híbrido,30k-45k
EMP_00749,EMP_002,Hombre,30,5.2,4.9,UX/UI,Junior,Híbrido,<30k
EMP_00750,EMP_038,Hombre,29,8.2,0.0,DevOps,Mid,Presencial,30k-45k
EMP_00751,EMP_013,Hombre,52,31.8,4.6,RRHH,Mid,Híbrido,30k-45k
EMP_00752,EMP_031,Mujer,43,23.2,4.9,DevOps,Mid,Híbrido,30k-45k
EMP_00753,EMP_018,Mujer,31,8.2,1.5,DevOps,Mid,Híbrido,30k-45k
EMP_00754,EMP_035,Hombre,37,13.9,5.0,Administración,Mid,Híbrido,30k-45k
EMP_00755,EMP_043,Mujer,56,35.9,4.0,Producto,Mid,Híbrido,30k-45k
EMP_00756,EMP_045,Hombre,28,8.4,0.1,QA,Junior,Híbrido,<30k
EMP_00757,EMP_042,Mujer,36,14.8,1.8,DevOps,Mid,Remoto,30k-45k
EMP_00758,EMP_036,Hombre,26,4.9,4.0,DevOps,Mid,Remoto,30k-45k
EMP_00759,EMP_026,Hombre,22,0.7,5.1,RRHH,Senior,Híbrido,45k-60k
EMP_00760,EMP_033,Hombre,44,20.4,3.0,Finanzas,Lead,Remoto,>60k
EMP_00761,EMP_025,Hombre,25,1.6,2.7,Producto,Junior,Híbrido,<30k
EMP_00762,EMP_017,Mujer,56,38.2,4.6,Finanzas,Junior,Híbrido,<30k
EMP_00763,EMP_023,Mujer,34,12.1,4.2,Marketing,Mid,Remoto,30k-45k
EMP_00764,EMP_030,Hombre,37,13.6,3.7,Ventas,Junior,Presencial,<30k
EMP_00765,EMP_014,Hombre,55,34.3,4.9,Data & IA,Junior,Presencial,<30k
EMP_00766,EMP_007,Mujer,23,0.7,1.6,Finanzas,Junior,Híbrido,<30k
EMP_00767,EMP_018,Hombre,52,28.5,1.1,UX/UI,Mid,Presencial,30k-45k
EMP_00768,EMP_010,Hombre,29,5.4,2.1,QA,Junior,Híbrido,<30k
EMP_00769,EMP_039,Mujer,48,26.1,2.3,DevOps,Mid,Presencial,30k-45k
EMP_00770,EMP_038,Hombre,22,0.0,3.5,Ventas,Senior,Híbrido,45k-60k
EMP_00771,EMP_016,Hombre,34,8.7,5.4,DevOps,Senior,Híbrido,45k-60k
EMP_00772,EMP_045,Hombre,46,18.0,3.4,Data & IA,Mid,Híbrido,30k-45k
EMP_00773,EMP_033,Mujer,31,9.4,5.6,Finanzas,Senior,Remoto,45k-60k
EMP_00774,EMP_027,Hombre,41,16.8,4.6,Producto,Junior,Híbrido,<30k
EMP_00775,EMP_020,Hombre,49,25.5,0.9,Administración,Junior,Remoto,<30k
EMP_00776,EMP_024,Mujer,36,16.1,8.5,Administración,Mid,Presencial,30k-45k
EMP_00777,EMP_003,Mujer,34,12.5,3.9,Producto,Lead,Presencial,>60k
EMP_00778,EMP_047,Mujer,33,7.3,2.9,UX/UI,Mid,Remoto,30k-45k
EMP_00779,EMP_023,Hombre,39,18.1,4.6,QA,Junior,Presencial,<30k
EMP_00780,EMP_038,Hombre,33,9.3,2.6,RRHH,Mid,Híbrido,30k-45k
EMP_00781,EMP_021,Mujer,50,27.3,3.3,Desarrollo,Senior,Presencial,45k-60k
EMP_00782,EMP_025,Hombre,29,5.3,5.3,Desarrollo,Mid,Híbrido,30k-45k
EMP_00783,EMP_009,Mujer,32,9.7,3.3,Data & IA,Mid,Híbrido,30k-45k
EMP_00784,EMP_000,Mujer,30,7.0,4.7,Producto,Mid,Remoto,30k-45k
EMP_00785,EMP_003,Mujer,57,31.2,0.6,Finanzas,Junior,Híbrido,<30k
EMP_00786,EMP_021,Hombre,33,9.5,3.7,Administración,Senior,Híbrido,45k-60k
EMP_00787,EMP_027,Mujer,44,17.1,2.7,Producto,Mid,Remoto,30k-45k
EMP_00788,EMP_016,Mujer,48,26.9,4.8,Marketing,Mid,Presencial,30k-45k
EMP_00789,EMP_047,Hombre,44,23.1,2.3,Producto,Mid,Híbrido,30k-45k
EMP_00790,EMP_047,Hombre,58,36.2,3.4,UX/UI,Junior,Híbrido,<30k
EMP_00791,EMP_003,Mujer,51,28.6,0.0,QA,Senior,Híbrido,45k-60k
EMP_00792,EMP_018,Mujer,40,17.1,3.3,Administración,Senior,Híbrido,45k-60k
EMP_00793,EMP_009,Hombre,58,31.1,2.9,UX/UI,Mid,Presencial,30k-45k
EMP_00794,EMP_028,Hombre,56,31.1,2.6,Ventas,Senior,Híbrido,45k-60k
EMP_00795,EMP_024,Hombre,35,12.4,3.7,Producto,Mid,Remoto,30k-45k
EMP_00796,EMP_023,Hombre,58,36.7,3.6,Desarrollo,Senior,Remoto,45k-60k
EMP_00797,EMP_040,Hombre,37,16.9,2.3,Administración,Mid,Presencial,30k-45k
EMP_00798,EMP_008,Hombre,43,22.3,0.9,RRHH,Senior,Presencial,45k-60k
EMP_00799,EMP_034,Hombre,55,34.3,2.7,UX/UI,Junior,Híbrido,<30k
EMP_00800,EMP_005,Mujer,57,33.3,5.3,QA,Junior,Híbrido,<30k
EMP_00801,EMP_022,Hombre,42,19.3,6.9,Administración,Lead,Híbrido,>60k
EMP_00802,EMP_029,Mujer,22,0.0,4.2,UX/UI,Mid,Híbrido,30k-45k
EMP_00803,EMP_040,Mujer,56,36.0,4.0,Desarrollo,Mid,Híbrido,30k-45k
EMP_00804,EMP_049,Mujer,31,7.1,3.2,Producto,Mid,Presencial,30k-45k
EMP_00805,EMP_032,Hombre,31,8.5,1.0,Finanzas,Mid,Híbrido,30k-45k
EMP_00806,EMP_033,Hombre,46,22.3,5.4,Desarrollo,Junior,Híbrido,<30k
EMP_00807,EMP_026,Hombre,33,10.8,3.0,UX/UI,Senior,Presencial,45k-60k
EMP_00808,EMP_005,Hombre,46,24.0,4.1,Desarrollo,Junior,Presencial,<30k
EMP_00809,EMP_032,Mujer,59,36.5,6.1,Producto,Mid,Híbrido,30k-45k
EMP_00810,EMP_000,Hombre,37,15.2,6.1,Administración,Junior,Híbrido,<30k
EMP_00811,EMP_048,Mujer,33,12.3,4.2,RRHH,Mid,Híbrido,30k-45k
EMP_00812,EMP_005,Hombre,55,32.5,0.4,RRHH,Junior,Presencial,<30k
EMP_00813,EMP_005,Mujer,53,33.0,1.5,UX/UI,Senior,Remoto,45k-60k
EMP_00814,EMP_015,Hombre,28,3.5,0.1,Data & IA,Junior,Híbrido,<30k
EMP_00815,EMP_001,Mujer,37,18.8,4.6,DevOps,Mid,Presencial,30k-45k
EMP_00816,EMP_031,Mujer,34,13.3,4.4,Administración,Lead,Híbrido,>60k
EMP_00817,EMP_015,Hombre,29,6.1,2.2,QA,Senior,Híbrido,45k-60k
EMP_00818,EMP_046,Mujer,24,2.6,3.3,Ventas,Mid,Remoto,30k-45k
EMP_00819,EMP_026,Hombre,55,36.3,2.8,DevOps,Mid,Presencial,30k-45k
EMP_00820,EMP_031,Hombre,44,23.7,6.5,QA,Senior,Remoto,45k-60k
EMP_00821,EMP_028,Hombre,30,8.4,0.0,Ventas,Mid,Presencial,30k-45k
EMP_00822,EMP_036,Hombre,41,20.1,3.1,Ventas,Junior,Híbrido,<30k
EMP_00823,EMP_017,Mujer,49,25.7,4.3,Producto,Mid,Remoto,30k-45k
EMP_00824,EMP_009,Hombre,47,24.2,2.4,UX/UI,Junior,Remoto,<30k
EMP_00825,EMP_044,Mujer,47,24.1,4.7,Marketing,Junior,Híbrido,<30k
EMP_00826,EMP_024,Mujer,40,18.7,2.3,Desarrollo,Senior,Remoto,45k-60k
EMP_00827,EMP_007,Hombre,25,6.2,1.0,Administración,Mid,Híbrido,30k-45k
EMP_00828,EMP_029,Hombre,22,1.3,2.5,QA,Mid,Presencial,30k-45k
EMP_00829,EMP_046,Hombre,45,23.6,6.5,UX/UI,Senior,Híbrido,45k-60k
EMP_00830,EMP_006,Hombre,52,29.4,3.3,DevOps,Lead,Híbrido,>60k
EMP_00831,EMP_027,Hombre,26,0.9,3.0,UX/UI,Mid,Remoto,30k-45k
EMP_00832,EMP_038,Mujer,54,32.1,4.2,Desarrollo,Mid,Híbrido,30k-45k
EMP_00833,EMP_040,Mujer,36,14.9,2.7,Desarrollo,Lead,Híbrido,>60k
EMP_00834,EMP_008,Mujer,26,5.3,3.4,RRHH,Junior,Presencial,<30k
EMP_00835,EMP_016,Mujer,39,14.4,3.4,Finanzas,Junior,Híbrido,<30k
EMP_00836,EMP_023,Mujer,52,27.2,2.5,QA,Senior,Híbrido,45k-60k
EMP_00837,EMP_041,Hombre,54,27.2,4.2,UX/UI,Lead,Híbrido,>60k
EMP_00838,EMP_043,Hombre,27,5.6,1.4,UX/UI,Mid,Remoto,30k-45k
EMP_00839,EMP_016,Hombre,47,22.0,3.2,Marketing,Junior,Remoto,<30k
EMP_00840,EMP_010,Mujer,58,40.0,0.3,UX/UI,Junior,Híbrido,<30k
EMP_00841,EMP_045,Mujer,59,37.3,3.1,Administración,Senior,Híbrido,45k-60k
EMP_00842,EMP_007,Mujer,25,4.1,4.5,Producto,Mid,Presencial,30k-45k
EMP_00843,EMP_028,Hombre,55,31.3,6.2,Data & IA,Mid,Presencial,30k-45k
EMP_00844,EMP_005,Hombre,37,14.8,0.5,DevOps,Mid,Remoto,30k-45k
EMP_00845,EMP_045,Hombre,53,28.9,1.5,Finanzas,Mid,Híbrido,30k-45k
EMP_00846,EMP_031,Mujer,38,16.5,0.6,Desarrollo,Junior,Híbrido,<30k
EMP_00847,EMP_023,Hombre,43,21.6,5.1,Producto,Senior,Híbrido,45k-60k
EMP_00848,EMP_010,Mujer,58,33.5,4.2,Desarrollo,Junior,Híbrido,<30k
EMP_00849,EMP_035,Hombre,23,3.8,3.1,Finanzas,Mid,Híbrido,30k-45k
EMP_00850,EMP_020,Hombre,43,20.1,2.9,Marketing,Junior,Híbrido,<30k
EMP_00851,EMP_039,Hombre,24,9.0,0.1,Marketing,Junior,Presencial,<30k
EMP_00852,EMP_009,Mujer,28,3.3,0.0,DevOps,Mid,Híbrido,30k-45k
EMP_00853,EMP_031,Hombre,51,25.3,5.0,Marketing,Senior,Híbrido,45k-60k
EMP_00854,EMP_028,Hombre,39,13.3,6.2,DevOps,Junior,Híbrido,<30k
EMP_00855,EMP_020,Mujer,22,0.0,1.8,Producto,Junior,Remoto,<30k
EMP_00856,EMP_032,Hombre,41,19.0,1.1,Ventas,Lead,Híbrido,>60k
EMP_00857,EMP_015,Hombre,32,8.4,4.5,Data & IA,Mid,Híbrido,30k-45k
EMP_00858,EMP_014,Mujer,22,0.4,2.6,UX/UI,Mid,Híbrido,30k-45k
EMP_00859,EMP_019,Hombre,50,31.4,1.9,Data & IA,Mid,Presencial,30k-45k
EMP_00860,EMP_038,Mujer,42,23.2,3.2,Ventas,Senior,Híbrido,45k-60k
EMP_00861,EMP_035,Hombre,40,17.6,0.8,Desarrollo,Senior,Híbrido,45k-60k
EMP_00862,EMP_049,Hombre,28,5.4,5.2,DevOps,Junior,Híbrido,<30k
EMP_00863,EMP_031,Hombre,35,12.7,6.0,Data & IA,Junior,Híbrido,<30k
EMP_00864,EMP_035,Mujer,36,11.2,3.4,Finanzas,Mid,Híbrido,30k-45k
EMP_00865,EMP_009,Mujer,29,5.9,0.9,Ventas,Mid,Híbrido,30k-45k
EMP_00866,EMP_036,Mujer,49,24.2,5.8,Administración,Junior,Híbrido,<30k
EMP_00867,EMP_020,Hombre,36,13.8,5.1,Marketing,Junior,Presencial,<30k
EMP_00868,EMP_007,Hombre,45,24.8,4.5,UX/UI,Senior,Híbrido,45k-60k
EMP_00869,EMP_034,Hombre,45,21.1,3.8,Producto,Mid,Presencial,30k-45k
EMP_00870,EMP_020,Mujer,44,21.7,4.3,UX/UI,Senior,Presencial,45k-60k
EMP_00871,EMP_014,Hombre,27,3.5,1.0,Desarrollo,Junior,Híbrido,<30k
EMP_00872,EMP_002,Mujer,41,20.4,0.7,Administración,Mid,Híbrido,30k-45k
